1062 35 60 1 114.71
1063 37 1 1 145.49
1064 37 2 1 148.61
1065 37 3 1 144.03
1066 37 4 1 141.64
1067 37 5 1 142.28
1068 37 6 1 136.87
1069 37 7 1 136.28
1070 37 8 1 131.86
1071 37 9 1 128.77
1072 37 10 1 129.06
1073 37 11 1 129.55
1074 37 12 1 126.50
1075 37 13 1 115.78
1076 37 14 1 114.02
1077 37 15 1 110.42
1078 37 16 1 108.59
1079 37 17 1 109.21
1080 37 18 1 103.96
1081 37 19 1 98.30
1082 37 20 1 94.39
1083 37 21 1 95.29
1084 37 22 1 91.25
1085 37 23 1 93.59
1086 37 24 1 86.00
1087 37 25 1 84.74
1088 37 26 1 87.99
1089 37 27 1 86.00
1090 37 28 1 80.52
1091 37 29 1 76.60
1092 37 30 1 68.58
1093 37 31 1 61.48
1094 37 32 1 49.95
1095 37 33 1 39.18
1096 37 34 1 30.39
1097 37 35 1 18.95
1098 37 36 1 9.94
1099 37 38 1 10.62
1100 37 39 1 21.38
1101 37 40 1 28.78
1102 37 41 1 40.14
1103 37 42 1 50.48
1104 37 43 1 57.70
1105 37 44 1 60.66
1106 37 45 1 63.92
1107 37 46 1 65.70
1108 37 47 1 69.48
1109 37 48 1 74.33
1110 37 49 1 72.70
1111 37 50 1 77.41
1112 37 51 1 81.52
1113 37 52 1 86.30
1114 37 53 1 87.69
1115 37 54 1 87.70
1116 37 55 1 92.02
1117 37 56 1 96.92
1118 37 57 1 99.88
1119 37 58 1 100.89
1120 37 59 1 103.02
1121 37 60 1 106.59
1122 39 1 1 151.89
1123 39 2 1 149.03
1124 39 3 1 152.55
1125 39 4 1 151.18
1126 39 5 1 144.36
1127 39 6 1 138.39
1128 39 7 1 140.49
1129 39 8 1 140.13
1130 39 9 1 137.01
1131 39 10 1 131.79
1132 39 11 1 131.92
1133 39 12 1 131.82
1134 39 13 1 127.81
1135 39 14 1 121.75
1136 39 15 1 112.99
1137 39 16 1 114.98
1138 39 17 1 108.42
1139 39 18 1 107.30
1140 39 19 1 106.58
1141 39 20 1 103.55
1142 39 21 1 101.98
1143 39 22 1 97.55
1144 39 23 1 100.50
1145 39 24 1 91.19
1146 39 25 1 91.71
1147 39 26 1 92.22
